UserID,JobID,ApplicationDate,Status,Rating
992330,13614,2023-05-03,Interviewed,2.0
992330,2896,2023-08-05,Hired,4.0
992330,9569,2023-07-02,Hired,2.0
992330,56,2023-06-25,Applied,
973852,11299,2023-11-16,Rejected,
973852,13372,2023-04-07,Interviewed,4.0
991643,1790,2023-02-10,Hired,1.0
991643,1522,2023-03-20,Interviewed,2.0
991643,840,2023-03-23,Interviewed,3.0
991643,7269,2023-04-17,Interviewed,4.0
991643,11863,2023-09-24,Applied,
966937,10700,2023-05-22,Hired,5.0
966937,8368,2023-04-12,Hired,4.0
962843,3112,2023-10-08,Applied,
962843,10947,2023-10-03,Hired,5.0
322877,2466,2023-11-16,Applied,
322877,548,2023-06-22,Interviewed,4.0
322877,859,2023-03-13,Applied,
322877,12190,2023-12-21,Hired,5.0
322877,108,2023-05-08,Rejected,
959341,9913,2023-06-02,Interviewed,4.0
959341,10740,2023-07-19,Applied,
988916,6239,2023-02-11,Interviewed,2.0
962697,859,2023-06-07,Rejected,
967932,8396,2023-07-09,Interviewed,3.0
967932,12952,2023-09-09,Rejected,
967932,7126,2023-03-11,Rejected,
967932,13515,2023-05-03,Applied,
967932,6873,2023-10-16,Interviewed,3.0
884074,2081,2023-03-02,Rejected,
884074,487,2023-05-04,Rejected,
884074,1774,2023-10-05,Hired,1.0
884074,8960,2023-01-13,Hired,5.0
884074,7462,2023-09-09,Interviewed,2.0
968778,13782,2023-07-07,Interviewed,3.0
962664,12175,2023-01-26,Applied,
962664,10268,2023-12-24,Hired,2.0
962664,7257,2023-08-16,Interviewed,4.0
985455,10618,2023-07-14,Rejected,
985455,13743,2023-01-19,Rejected,
985455,6854,2023-03-25,Applied,
985455,1913,2023-04-16,Applied,
985455,1730,2023-03-15,Hired,1.0
980604,6375,2023-05-24,Hired,5.0
980604,9595,2023-10-20,Applied,
660947,5605,2023-03-14,Rejected,
660947,6435,2023-11-04,Rejected,
660947,5064,2023-09-22,Rejected,
660947,7346,2023-04-04,Applied,
660947,9248,2023-06-05,Rejected,
965956,9032,2023-10-20,Applied,
965956,1324,2023-05-04,Interviewed,5.0
965956,14496,2023-08-17,Hired,4.0
990364,13212,2023-01-23,Rejected,
970099,8579,2023-05-03,Hired,1.0
970010,4264,2023-01-16,Rejected,
970010,13702,2023-12-04,Interviewed,1.0
970010,9619,2023-08-18,Interviewed,1.0
970010,4757,2023-09-12,Rejected,
966081,7334,2023-06-17,Hired,4.0
966081,6291,2023-04-08,Interviewed,3.0
966081,6689,2023-12-15,Applied,
966081,10697,2023-02-27,Applied,
973192,5856,2023-06-02,Interviewed,5.0
973192,3272,2023-08-26,Interviewed,2.0
973192,6132,2023-12-09,Interviewed,3.0
973192,1539,2023-11-10,Applied,
973192,9111,2023-03-08,Applied,
973179,8354,2023-11-04,Hired,4.0
973179,8295,2023-03-20,Hired,5.0
973179,14199,2023-09-13,Applied,
994581,13669,2023-03-09,Applied,
994581,8455,2023-03-25,Interviewed,3.0
994581,8964,2023-05-02,Rejected,
983477,11127,2023-11-13,Interviewed,4.0
966903,626,2023-03-16,Applied,
966903,4479,2023-08-03,Hired,2.0
966903,14444,2023-03-14,Applied,
966903,12342,2023-08-01,Hired,1.0
966903,13576,2023-12-13,Interviewed,1.0
996131,13541,2023-04-21,Hired,3.0
996131,7083,2023-12-09,Rejected,
977675,11534,2023-07-24,Hired,4.0
977675,393,2023-08-02,Interviewed,1.0
977675,7290,2023-12-22,Applied,
957771,4389,2023-05-02,Hired,4.0
957771,799,2023-02-03,Interviewed,4.0
957771,13590,2023-05-13,Hired,1.0
971270,6865,2023-11-09,Applied,
975311,1938,2023-08-11,Applied,
963456,6757,2023-09-02,Applied,
963456,2801,2023-07-20,Interviewed,5.0
963456,10348,2023-04-17,Applied,
963456,14628,2023-02-28,Applied,
955153,1975,2023-03-11,Interviewed,1.0
955153,8225,2023-05-24,Interviewed,4.0
955153,3095,2023-07-23,Rejected,
955153,4374,2023-03-27,Rejected,
955153,3297,2023-09-07,Rejected,
959391,13256,2023-11-05,Applied,
959391,7065,2023-10-27,Applied,
959391,2296,2023-04-24,Rejected,
959391,3177,2023-06-13,Hired,2.0
296145,10199,2023-01-06,Interviewed,2.0
296145,864,2023-12-10,Hired,4.0
296145,14633,2023-10-13,Applied,
296145,2206,2023-12-20,Rejected,
296145,14529,2023-05-01,Rejected,
978749,4917,2023-05-13,Interviewed,2.0
978749,14419,2023-04-08,Interviewed,1.0
986852,11695,2023-01-23,Interviewed,3.0
986852,7482,2023-11-21,Interviewed,4.0
996107,1680,2023-06-17,Rejected,
977417,10519,2023-07-14,Hired,2.0
977417,13454,2023-09-19,Rejected,
968005,6620,2023-10-18,Hired,3.0
991182,2618,2023-10-15,Interviewed,2.0
965355,1947,2023-06-07,Hired,3.0
965355,4732,2023-07-06,Applied,
965355,6030,2023-08-15,Rejected,
965355,4168,2023-02-05,Hired,3.0
965355,1162,2023-10-06,Rejected,
959184,3972,2023-12-08,Applied,
972023,750,2023-11-20,Hired,3.0
972023,3361,2023-04-23,Applied,
987408,5741,2023-04-09,Applied,
995495,11421,2023-02-23,Hired,3.0
997995,11982,2023-06-03,Applied,
997995,5543,2023-06-20,Interviewed,5.0
997995,2988,2023-03-03,Applied,
997995,13919,2023-01-05,Interviewed,5.0
997995,2276,2023-12-05,Hired,4.0
914957,117,2023-10-09,Interviewed,3.0
914957,3333,2023-08-01,Applied,
970484,5167,2023-07-10,Rejected,
970484,9689,2023-06-01,Rejected,
970484,5487,2023-11-06,Interviewed,2.0
987026,9012,2023-03-05,Interviewed,2.0
987026,12895,2023-09-24,Hired,2.0
987026,2042,2023-09-15,Interviewed,5.0
987026,911,2023-05-08,Applied,
987026,7457,2023-09-11,Interviewed,1.0
988890,12983,2023-02-24,Interviewed,2.0
988890,1848,2023-09-01,Interviewed,5.0
969877,13332,2023-01-23,Hired,2.0
969877,14193,2023-02-04,Interviewed,2.0
969877,14118,2023-02-20,Applied,
969765,3941,2023-06-03,Applied,
969765,12103,2023-09-05,Applied,
969765,10749,2023-02-02,Hired,4.0
969765,7505,2023-12-24,Rejected,
969765,10244,2023-03-01,Rejected,
995593,2250,2023-02-17,Interviewed,4.0
995593,4953,2023-08-25,Interviewed,1.0
995593,11150,2023-11-22,Applied,
995593,6246,2023-03-23,Interviewed,1.0
968478,8936,2023-01-26,Applied,
968478,12898,2023-01-13,Rejected,
968478,9722,2023-07-25,Hired,1.0
968478,12514,2023-05-07,Hired,3.0
968478,673,2023-03-13,Applied,
951180,3617,2023-04-16,Interviewed,3.0
951180,8526,2023-02-18,Rejected,
951180,10379,2023-03-09,Hired,5.0
951180,971,2023-10-11,Interviewed,5.0
971894,8453,2023-07-23,Applied,
971894,8957,2023-01-18,Hired,5.0
971894,10902,2023-01-23,Interviewed,1.0
971894,7197,2023-07-06,Hired,4.0
971894,6849,2023-07-21,Hired,4.0
959679,1893,2023-01-05,Interviewed,2.0
959679,7626,2023-02-22,Applied,
959679,6321,2023-01-04,Interviewed,3.0
985685,3672,2023-12-22,Interviewed,4.0
985685,13672,2023-08-01,Applied,
959951,5948,2023-01-01,Hired,2.0
959951,12577,2023-08-21,Applied,
959951,5876,2023-03-20,Hired,4.0
959951,11760,2023-12-08,Applied,
959951,866,2023-06-24,Interviewed,4.0
979135,2717,2023-10-08,Interviewed,5.0
989036,1733,2023-06-22,Applied,
989036,4403,2023-10-28,Applied,
989036,3326,2023-06-08,Interviewed,1.0
988846,4874,2023-05-10,Rejected,
988846,1481,2023-02-05,Hired,3.0
988846,2565,2023-09-25,Hired,2.0
988846,12878,2023-10-20,Rejected,
988846,1003,2023-06-26,Interviewed,5.0
987342,5960,2023-03-02,Hired,1.0
987342,11454,2023-06-12,Interviewed,1.0
987342,6239,2023-09-10,Rejected,
992517,12683,2023-06-20,Rejected,
836215,795,2023-11-20,Hired,1.0
836215,12325,2023-11-05,Rejected,
836215,2791,2023-01-28,Hired,5.0
991446,3228,2023-03-22,Hired,1.0
991446,13726,2023-09-09,Applied,
971296,7704,2023-04-17,Hired,3.0
971296,2161,2023-08-02,Hired,2.0
534343,732,2023-07-05,Hired,1.0
981355,8035,2023-04-27,Hired,1.0
981355,10939,2023-08-24,Interviewed,5.0
991971,11841,2023-04-24,Rejected,
991971,11155,2023-09-06,Rejected,
985513,6960,2023-07-12,Interviewed,1.0
985513,1644,2023-04-11,Hired,4.0
996463,13843,2023-12-07,Interviewed,4.0
996463,5692,2023-02-20,Hired,5.0
996463,1419,2023-05-18,Interviewed,4.0
974390,10276,2023-12-05,Rejected,
974390,7450,2023-01-28,Interviewed,3.0
974390,13583,2023-04-06,Applied,
974390,11559,2023-03-28,Interviewed,4.0
974390,9320,2023-09-10,Hired,1.0
969099,757,2023-03-18,Rejected,
969099,3451,2023-03-03,Applied,
969099,3329,2023-12-28,Applied,
969099,6814,2023-08-19,Applied,
979333,5194,2023-04-22,Hired,5.0
979333,5732,2023-04-07,Hired,4.0
979333,4820,2023-12-06,Interviewed,4.0
979333,2122,2023-11-21,Rejected,
968500,3498,2023-02-23,Hired,3.0
968500,11110,2023-09-27,Interviewed,2.0
968455,5235,2023-08-08,Applied,
968455,305,2023-05-17,Rejected,
968455,13212,2023-03-02,Applied,
968455,8762,2023-07-24,Rejected,
973217,11352,2023-05-07,Rejected,
973217,14008,2023-10-06,Hired,3.0
987400,12105,2023-04-24,Interviewed,1.0
987400,5124,2023-12-23,Applied,
979524,4873,2023-06-01,Rejected,
979524,12464,2023-01-23,Applied,
979524,13898,2023-07-15,Applied,
979524,1134,2023-05-25,Interviewed,1.0
978462,9428,2023-02-07,Applied,
978462,9917,2023-10-27,Interviewed,3.0
978462,4554,2023-10-28,Hired,1.0
978462,7315,2023-01-08,Applied,
978462,35,2023-10-27,Interviewed,2.0
981007,2650,2023-11-27,Interviewed,3.0
965283,11272,2023-12-18,Interviewed,5.0
965283,10184,2023-07-17,Applied,
965283,13682,2023-04-13,Applied,
975671,13077,2023-01-04,Hired,1.0
975671,12146,2023-05-10,Applied,
975671,84,2023-04-10,Hired,2.0
975671,11601,2023-05-02,Rejected,
774677,845,2023-01-11,Applied,
962642,12501,2023-11-13,Interviewed,4.0
962642,6823,2023-09-12,Rejected,
962642,454,2023-03-16,Interviewed,3.0
998379,9430,2023-12-19,Rejected,
998379,917,2023-01-18,Rejected,
993922,8188,2023-07-15,Applied,
993922,4854,2023-04-23,Interviewed,1.0
993922,12848,2023-08-05,Applied,
970100,13175,2023-11-06,Applied,
795065,14440,2023-07-28,Hired,2.0
795065,1228,2023-10-03,Applied,
795065,6522,2023-11-21,Interviewed,1.0
795065,9271,2023-01-21,Rejected,
795065,1217,2023-10-08,Hired,2.0
981842,5957,2023-12-07,Hired,2.0
971993,2011,2023-09-02,Applied,
971993,6687,2023-04-07,Applied,
971993,10048,2023-02-24,Applied,
973837,1135,2023-03-12,Interviewed,4.0
973837,10441,2023-01-07,Hired,1.0
973837,9215,2023-09-20,Hired,3.0
965279,12450,2023-02-20,Rejected,
965279,1162,2023-03-17,Interviewed,4.0
965279,8301,2023-03-01,Applied,
965279,3208,2023-03-01,Rejected,
924065,11816,2023-11-06,Hired,4.0
970177,7198,2023-06-13,Rejected,
970177,2590,2023-04-21,Applied,
970177,10143,2023-05-20,Interviewed,3.0
962965,7444,2023-11-08,Rejected,
962965,9428,2023-02-23,Interviewed,3.0
962965,1953,2023-04-21,Hired,3.0
962965,614,2023-07-10,Rejected,
962965,14307,2023-08-23,Rejected,
981144,13020,2023-01-18,Rejected,
981144,9464,2023-07-18,Applied,
981144,5810,2023-04-17,Interviewed,3.0
978200,11621,2023-02-05,Rejected,
978200,4917,2023-09-19,Applied,
978200,2635,2023-11-26,Applied,
978200,14240,2023-12-07,Applied,
978200,2622,2023-01-19,Rejected,
987652,1422,2023-02-05,Rejected,
987652,11305,2023-04-06,Interviewed,5.0
987652,13872,2023-11-24,Interviewed,2.0
986799,13854,2023-11-08,Applied,
986799,9724,2023-10-04,Applied,
965497,3193,2023-05-19,Interviewed,5.0
965497,4112,2023-06-23,Rejected,
973431,8491,2023-06-21,Hired,1.0
973431,12527,2023-06-20,Hired,3.0
973431,14166,2023-10-27,Rejected,
973431,2339,2023-01-10,Interviewed,3.0
973431,3947,2023-06-08,Applied,
669787,5399,2023-08-22,Applied,
669787,11489,2023-02-20,Hired,1.0
669787,8810,2023-06-22,Hired,4.0
669787,9606,2023-06-18,Rejected,
669787,5040,2023-08-04,Applied,
969492,3842,2023-03-20,Interviewed,2.0
969492,4515,2023-04-11,Hired,4.0
969492,694,2023-06-19,Hired,5.0
976571,3675,2023-09-01,Interviewed,1.0
976571,7261,2023-03-21,Applied,
976571,7052,2023-12-01,Hired,4.0
976571,4401,2023-07-03,Hired,5.0
845577,14091,2023-04-28,Interviewed,1.0
845577,2543,2023-08-08,Rejected,
845577,3335,2023-06-13,Interviewed,3.0
845577,5779,2023-05-28,Rejected,
991449,9200,2023-05-26,Rejected,
991449,4241,2023-03-09,Interviewed,4.0
991449,10599,2023-11-15,Interviewed,5.0
991449,5354,2023-02-11,Interviewed,4.0
991449,8596,2023-06-03,Applied,
964769,6167,2023-07-17,Applied,
964769,12855,2023-12-05,Rejected,
964769,10674,2023-04-26,Rejected,
964769,10997,2023-01-22,Hired,4.0
964769,6660,2023-10-02,Applied,
942787,7359,2023-04-16,Rejected,
942787,484,2023-03-08,Applied,
942787,14507,2023-07-20,Interviewed,5.0
942787,12599,2023-02-07,Applied,
963424,11747,2023-05-14,Hired,5.0
958095,11812,2023-10-24,Rejected,
983506,1892,2023-06-13,Applied,
983506,2388,2023-08-19,Interviewed,2.0
983506,4723,2023-04-01,Applied,
960448,11293,2023-06-13,Applied,
960448,10270,2023-06-14,Interviewed,5.0
960448,86,2023-09-14,Rejected,
960448,5505,2023-04-11,Hired,3.0
960448,4677,2023-01-21,Rejected,
972826,13623,2023-01-10,Applied,
972826,4971,2023-12-04,Hired,3.0
981512,9892,2023-02-02,Hired,5.0
981512,4791,2023-02-19,Rejected,
981512,11774,2023-09-06,Applied,
981512,7467,2023-07-20,Applied,
981512,4828,2023-02-20,Applied,
968004,9171,2023-03-01,Rejected,
968004,13072,2023-11-03,Rejected,
983843,654,2023-01-16,Rejected,
983843,6572,2023-04-14,Interviewed,2.0
964379,12394,2023-08-07,Applied,
964379,7225,2023-06-23,Hired,5.0
985848,3587,2023-02-11,Applied,
985848,2145,2023-01-05,Hired,3.0
985848,4790,2023-11-13,Applied,
977213,2134,2023-09-10,Interviewed,3.0
977213,6131,2023-09-07,Hired,2.0
977213,6536,2023-03-11,Applied,
977213,10127,2023-06-03,Rejected,
977213,2352,2023-05-09,Rejected,
959788,5566,2023-06-25,Hired,1.0
959706,1980,2023-02-26,Applied,
864732,4462,2023-07-23,Rejected,
978443,12601,2023-08-22,Rejected,
978443,10819,2023-06-07,Interviewed,2.0
978443,6919,2023-03-12,Applied,
978443,4318,2023-09-25,Hired,2.0
958979,9413,2023-01-24,Applied,
958979,3257,2023-02-17,Rejected,
960998,11017,2023-03-18,Applied,
960998,10990,2023-05-14,Interviewed,1.0
960998,10594,2023-02-06,Applied,
960998,4726,2023-04-24,Interviewed,3.0
976264,4820,2023-11-18,Interviewed,1.0
976264,13885,2023-08-23,Hired,5.0
976264,453,2023-02-04,Applied,
965628,1154,2023-08-06,Applied,
965628,1544,2023-07-21,Hired,3.0
995312,5829,2023-02-05,Interviewed,1.0
995312,347,2023-10-08,Rejected,
969650,2629,2023-02-28,Applied,
969650,2292,2023-02-13,Hired,2.0
969650,9870,2023-09-25,Applied,
969650,13696,2023-11-12,Interviewed,1.0
969650,1495,2023-04-26,Hired,4.0
968686,4696,2023-01-08,Interviewed,4.0
968686,3790,2023-11-05,Hired,2.0
968686,4825,2023-01-23,Interviewed,4.0
983746,6876,2023-08-23,Rejected,
983746,1202,2023-04-13,Interviewed,4.0
983746,5080,2023-08-17,Applied,
973498,2215,2023-10-14,Applied,
973498,7223,2023-02-04,Rejected,
979547,13738,2023-08-09,Rejected,
979547,3436,2023-05-13,Interviewed,1.0
979547,7047,2023-07-03,Applied,
979547,7411,2023-10-21,Applied,
966447,7895,2023-06-13,Hired,3.0
966447,5754,2023-08-20,Rejected,
966447,13638,2023-03-23,Hired,5.0
966447,12373,2023-10-24,Rejected,
966447,7143,2023-11-08,Hired,4.0
991724,3916,2023-08-21,Interviewed,1.0
960660,1846,2023-09-17,Hired,5.0
960660,3075,2023-10-01,Rejected,
649130,10475,2023-04-28,Hired,5.0
975751,1178,2023-03-09,Rejected,
975751,555,2023-10-16,Rejected,
972761,3855,2023-05-04,Applied,
972761,9267,2023-10-25,Applied,
972761,7707,2023-06-05,Rejected,
992299,3704,2023-09-09,Hired,3.0
992299,2,2023-08-18,Interviewed,5.0
972849,8023,2023-01-28,Applied,
972849,8875,2023-05-13,Hired,3.0
972849,14036,2023-08-25,Rejected,
972849,2418,2023-11-21,Rejected,
966313,14065,2023-06-15,Interviewed,5.0
966313,8554,2023-03-07,Applied,
966313,1437,2023-02-14,Rejected,
966313,11378,2023-06-20,Interviewed,5.0
966313,1809,2023-02-20,Rejected,
987390,4052,2023-05-26,Interviewed,4.0
987390,13676,2023-06-28,Hired,4.0
987390,7588,2023-12-27,Hired,1.0
959385,457,2023-12-20,Rejected,
959385,214,2023-01-16,Applied,
959385,1631,2023-10-28,Hired,2.0
959385,2560,2023-08-05,Hired,4.0
962072,1571,2023-09-11,Applied,
968006,1823,2023-03-13,Rejected,
968006,13390,2023-01-21,Applied,
965278,5492,2023-10-21,Rejected,
965278,2050,2023-08-15,Rejected,
965278,2523,2023-01-14,Applied,
965278,1613,2023-01-06,Interviewed,3.0
966416,5704,2023-09-25,Rejected,
966416,9862,2023-01-02,Rejected,
966416,11009,2023-05-22,Rejected,
966416,5121,2023-07-10,Hired,4.0
988475,4925,2023-12-27,Interviewed,5.0
988475,14437,2023-03-16,Hired,3.0
988475,10784,2023-03-08,Rejected,
988475,11044,2023-08-03,Rejected,
959315,4750,2023-01-17,Hired,5.0
975596,7661,2023-10-08,Applied,
975596,7577,2023-09-05,Hired,2.0
982617,5810,2023-01-02,Applied,
979491,8735,2023-08-22,Applied,
979491,7107,2023-07-04,Interviewed,2.0
979491,7625,2023-05-16,Interviewed,3.0
979491,8361,2023-08-09,Hired,3.0
979491,5749,2023-11-02,Rejected,
961490,6392,2023-12-03,Interviewed,3.0
961490,10200,2023-01-01,Interviewed,4.0
961490,835,2023-11-08,Applied,
961490,2665,2023-04-08,Interviewed,2.0
968889,10137,2023-01-19,Applied,
968889,13748,2023-12-25,Applied,
974414,6113,2023-05-21,Rejected,
974414,1002,2023-04-21,Interviewed,3.0
974414,12997,2023-04-10,Applied,
971741,6195,2023-12-04,Interviewed,1.0
971741,10664,2023-04-15,Hired,3.0
51663,1444,2023-10-14,Hired,1.0
51663,3683,2023-01-19,Interviewed,1.0
51663,13222,2023-01-27,Hired,3.0
51663,10597,2023-09-25,Rejected,
992331,6321,2023-08-24,Interviewed,2.0
992331,11620,2023-10-27,Applied,
992331,7573,2023-01-25,Rejected,
992331,10159,2023-03-09,Hired,5.0
970013,12397,2023-11-11,Interviewed,1.0
970013,2387,2023-01-01,Applied,
996211,3605,2023-10-06,Hired,5.0
996211,10474,2023-08-10,Hired,2.0
996211,9660,2023-07-14,Interviewed,2.0
996211,4339,2023-08-10,Hired,5.0
696379,512,2023-11-22,Interviewed,5.0
696379,13251,2023-01-18,Applied,
696379,13221,2023-01-14,Interviewed,4.0
970852,5695,2023-09-21,Interviewed,2.0
970852,12840,2023-09-18,Rejected,
970852,9136,2023-05-01,Applied,
970852,13539,2023-01-13,Interviewed,1.0
960653,1538,2023-07-28,Applied,
960653,12448,2023-03-17,Hired,5.0
981569,6191,2023-05-12,Interviewed,3.0
981569,1599,2023-01-23,Hired,4.0
981569,6702,2023-03-13,Rejected,
981569,1173,2023-12-01,Rejected,
969894,2457,2023-05-28,Hired,4.0
969894,605,2023-01-08,Rejected,
969894,4749,2023-07-22,Hired,1.0
969894,11570,2023-09-06,Rejected,
963633,13097,2023-10-22,Hired,4.0
963633,7441,2023-06-15,Interviewed,1.0
972028,14448,2023-01-07,Rejected,
972028,3797,2023-07-07,Hired,3.0
972028,7519,2023-03-17,Hired,3.0
972028,14004,2023-10-10,Rejected,
941892,1044,2023-12-22,Hired,4.0
941892,2920,2023-05-09,Interviewed,2.0
941892,7532,2023-07-13,Hired,1.0
941892,13568,2023-07-24,Applied,
941892,7270,2023-09-23,Hired,2.0
847507,2000,2023-03-02,Hired,4.0
847507,8384,2023-01-15,Rejected,
991284,2085,2023-10-25,Applied,
991284,11554,2023-03-28,Hired,3.0
991284,6513,2023-01-24,Applied,
991284,4198,2023-11-09,Rejected,
997039,5724,2023-08-02,Rejected,
997039,12162,2023-04-01,Hired,3.0
984325,4139,2023-01-14,Hired,4.0
984325,1941,2023-06-13,Hired,2.0
984325,8108,2023-01-09,Rejected,
962549,12352,2023-07-17,Hired,3.0
977850,2935,2023-11-13,Applied,
960646,6575,2023-10-27,Hired,1.0
960646,8770,2023-01-01,Rejected,
986212,7780,2023-06-14,Hired,3.0
986212,11896,2023-07-04,Applied,
986212,10256,2023-02-12,Rejected,
986212,11260,2023-11-24,Rejected,
964161,9786,2023-07-22,Applied,
964161,13437,2023-06-28,Rejected,
964161,4629,2023-04-12,Hired,1.0
964161,11136,2023-10-22,Hired,5.0
964161,4915,2023-04-11,Hired,1.0
990783,7169,2023-01-27,Hired,1.0
990783,1265,2023-05-20,Hired,3.0
990783,3647,2023-12-11,Interviewed,4.0
990783,2783,2023-09-02,Rejected,
986305,3404,2023-09-03,Applied,
986305,4078,2023-03-09,Hired,2.0
986305,4733,2023-07-18,Hired,2.0
986305,10992,2023-06-11,Interviewed,4.0
986305,2834,2023-03-21,Rejected,
971211,3099,2023-04-26,Rejected,
971211,2419,2023-03-25,Interviewed,5.0
996547,7767,2023-03-21,Hired,5.0
978935,6828,2023-12-13,Applied,
978935,9101,2023-09-10,Interviewed,3.0
978935,7114,2023-02-06,Applied,
978935,2333,2023-11-15,Applied,
983907,12783,2023-08-21,Applied,
983907,6915,2023-04-09,Interviewed,3.0
983907,14492,2023-09-19,Applied,
983907,12726,2023-11-22,Hired,5.0
967981,13592,2023-07-18,Hired,4.0
967981,2594,2023-11-18,Hired,2.0
967981,4824,2023-02-24,Interviewed,2.0
958130,2585,2023-11-24,Hired,3.0
958130,12179,2023-12-17,Applied,
958130,4076,2023-06-15,Hired,1.0
977949,13125,2023-08-11,Applied,
977949,13933,2023-01-28,Interviewed,5.0
977949,1988,2023-03-23,Interviewed,3.0
967448,3703,2023-04-27,Applied,
966449,2831,2023-09-07,Applied,
966449,117,2023-09-21,Rejected,
966449,3919,2023-03-10,Rejected,
966449,2552,2023-01-01,Interviewed,3.0
982751,4701,2023-06-07,Interviewed,3.0
982751,4384,2023-10-06,Applied,
982751,12974,2023-03-28,Interviewed,2.0
982751,6858,2023-05-11,Hired,2.0
992277,461,2023-04-03,Hired,5.0
992277,12022,2023-08-23,Hired,4.0
977344,5662,2023-10-06,Rejected,
977344,4871,2023-12-05,Applied,
987284,10848,2023-12-16,Rejected,
987284,9118,2023-04-17,Hired,2.0
987284,7152,2023-07-17,Hired,5.0
987284,2400,2023-04-20,Applied,
836448,1386,2023-10-12,Rejected,
836448,10369,2023-03-24,Interviewed,2.0
966283,9489,2023-05-27,Hired,2.0
966283,2664,2023-08-09,Interviewed,4.0
966283,1071,2023-08-23,Applied,
958186,5105,2023-08-26,Applied,
966872,13532,2023-08-23,Applied,
986321,10214,2023-12-27,Interviewed,1.0
986321,13366,2023-11-17,Applied,
986321,4965,2023-06-07,Rejected,
960642,13236,2023-09-14,Interviewed,4.0
960642,5504,2023-10-06,Hired,1.0
960642,2266,2023-01-22,Hired,3.0
960642,5082,2023-12-21,Interviewed,1.0
962080,7185,2023-05-25,Applied,
962080,13307,2023-06-13,Applied,
962080,7204,2023-10-18,Applied,
962080,3795,2023-01-26,Rejected,
968933,14241,2023-04-11,Rejected,
988951,11764,2023-11-19,Interviewed,1.0
988951,10705,2023-08-08,Interviewed,2.0
988951,7593,2023-05-22,Hired,4.0
988951,2424,2023-02-22,Applied,
984545,14334,2023-06-15,Hired,1.0
984545,10566,2023-11-21,Applied,
984545,6238,2023-07-16,Interviewed,1.0
984545,1914,2023-01-23,Rejected,
981924,802,2023-07-04,Rejected,
981924,7745,2023-11-11,Rejected,
981924,8474,2023-09-24,Rejected,
981924,7289,2023-10-10,Interviewed,4.0
981924,9323,2023-10-11,Applied,
973924,14493,2023-09-10,Rejected,
973924,9017,2023-05-09,Interviewed,3.0
973924,6248,2023-04-07,Hired,2.0
968888,4281,2023-12-06,Hired,5.0
960678,11697,2023-04-24,Applied,
960678,8683,2023-08-14,Interviewed,3.0
971521,11280,2023-05-08,Interviewed,5.0
971521,8724,2023-09-27,Interviewed,4.0
971521,14374,2023-08-10,Rejected,
971521,4438,2023-03-06,Rejected,
996262,11537,2023-08-08,Rejected,
996262,9527,2023-09-09,Hired,4.0
996262,12793,2023-07-14,Applied,
996262,11704,2023-05-23,Rejected,
996262,12269,2023-10-01,Hired,3.0
960422,1228,2023-02-08,Interviewed,2.0
960422,8910,2023-05-25,Applied,
960422,9320,2023-05-18,Applied,
960422,4668,2023-03-18,Applied,
960098,9772,2023-05-04,Rejected,
960098,13682,2023-03-04,Rejected,
960098,5569,2023-08-26,Hired,2.0
969618,3907,2023-03-12,Interviewed,4.0
969618,6514,2023-05-02,Applied,
965438,13670,2023-02-02,Hired,4.0
965438,6322,2023-05-07,Hired,5.0
965438,6612,2023-05-04,Interviewed,3.0
965438,7489,2023-07-18,Interviewed,5.0
959287,14378,2023-05-11,Hired,2.0
959287,5921,2023-06-22,Interviewed,1.0
959287,609,2023-11-12,Rejected,
958526,4601,2023-02-21,Hired,2.0
958526,8053,2023-01-10,Rejected,
958526,5707,2023-07-27,Rejected,
958526,2356,2023-12-27,Hired,4.0
958526,1021,2023-06-08,Hired,2.0
963185,3348,2023-02-01,Interviewed,3.0
963185,7475,2023-12-01,Hired,3.0
987375,7747,2023-10-19,Hired,2.0
987375,11981,2023-07-15,Rejected,
987375,621,2023-02-26,Hired,1.0
987375,9917,2023-05-01,Interviewed,2.0
987375,12653,2023-02-24,Rejected,
992900,10354,2023-05-17,Applied,
992900,12286,2023-03-24,Rejected,
970007,7764,2023-07-10,Hired,5.0
970025,782,2023-01-20,Applied,
970025,4456,2023-01-20,Hired,1.0
970025,6673,2023-12-24,Applied,
970025,947,2023-12-08,Rejected,
970025,9859,2023-04-21,Applied,
996851,5853,2023-03-26,Rejected,
996851,1338,2023-08-25,Interviewed,3.0
996851,2899,2023-07-19,Hired,2.0
996851,12533,2023-02-07,Applied,
964425,4734,2023-10-13,Interviewed,5.0
964425,10546,2023-03-15,Applied,
962972,4890,2023-01-17,Rejected,
962972,5894,2023-05-17,Rejected,
962972,10890,2023-04-15,Hired,1.0
558629,10481,2023-09-18,Applied,
558629,186,2023-09-14,Applied,
961989,10997,2023-02-13,Interviewed,3.0
961989,2885,2023-06-16,Hired,3.0
993281,7799,2023-03-09,Interviewed,2.0
993281,13855,2023-11-25,Hired,1.0
994380,10099,2023-12-05,Hired,1.0
994380,581,2023-04-27,Interviewed,1.0
994380,6506,2023-09-15,Interviewed,4.0
949874,6164,2023-03-17,Interviewed,3.0
949874,13969,2023-08-23,Interviewed,3.0
949874,9544,2023-12-19,Rejected,
949874,1981,2023-12-10,Applied,
989016,11329,2023-11-24,Rejected,
989016,12981,2023-12-19,Hired,1.0
989016,9286,2023-11-13,Applied,
989016,7130,2023-10-21,Hired,1.0
989016,7550,2023-02-13,Rejected,
